feature_1,feature_2,abs_corr,signed_corr,high_corr_flag,drop_candidate
Relative Humidity_D91_D120,71_105DAI(in mm),,-0.5344547114423105,False,
Relative Humidity_D91_D120,Min temp_D1_D30,,-0.7731238876721422,False,
Relative Humidity_D91_D120,Max temp_D1_D30,,-0.3438964827293752,False,
Relative Humidity_D91_D120,Min temp_D31_D60,,-0.4216223084259348,False,
Relative Humidity_D91_D120,Max temp_D31_D60,,0.8145452711186352,False,
Relative Humidity_D91_D120,Min temp_D61_D90,,-0.749624568560486,False,
Relative Humidity_D91_D120,Max temp_D61_D90,,-0.4864350755468278,False,
Relative Humidity_D91_D120,Min temp_D91_D120,,-0.8563022995232789,False,
Relative Humidity_D91_D120,Max temp_D91_D120,,-0.7531041856957669,False,
Relative Humidity_D91_D120,Inst Wind Speed_D1_D30(in Knots),,0.10839868369514388,False,
Relative Humidity_D91_D120,Inst Wind Speed_D31_D60(in Knots),,-0.8498805298750052,False,
Relative Humidity_D91_D120,Inst Wind Speed_D61_D90(in Knots),,0.45203676090130573,False,
Relative Humidity_D91_D120,Inst Wind Speed_D91_D120(in Knots),,-0.6259993139608422,False,
Relative Humidity_D91_D120,Relative Humidity_D1_D30,,-0.3828500632732804,False,
Relative Humidity_D91_D120,Relative Humidity_D31_D60,,-0.7560629477021482,False,
Relative Humidity_D91_D120,Relative Humidity_D61_D90,,0.5685262578962383,False,
Relative Humidity_D91_D120,Relative Humidity_D91_D120,,1.0,False,
Trash(in bundles),Hectares,,0.9672836586515853,False,
Trash(in bundles),Seedrate(in Kg),,0.9672836586515853,False,
Trash(in bundles),LP_Mainfield(in Tonnes),,0.9672836586515853,False,
Trash(in bundles),Nursery area (Cents),,0.9672836586515853,False,
Trash(in bundles),LP_nurseryarea(in Tonnes),,0.9672836586515853,False,
Trash(in bundles),DAP_20days,,0.9672836586515853,False,
Trash(in bundles),Weed28D_thiobencarb,,0.9672836586515853,False,
Trash(in bundles),Urea_40Days,,0.9672836586515848,False,
Trash(in bundles),Potassh_50Days,,0.9672836586515853,False,
Trash(in bundles),Micronutrients_70Days,,0.9672836586515843,False,
Trash(in bundles),Pest_60Day(in ml),,0.9672836586515868,False,
Trash(in bundles),30DRain( in mm),,-0.0026108253530965336,False,
Trash(in bundles),30DAI(in mm),,0.0026108253530965336,False,
Trash(in bundles),30_50DRain( in mm),,0.00680952964158525,False,
Trash(in bundles),30_50DAI(in mm),,-0.006809529641808301,False,
Trash(in bundles),51_70DRain(in mm),,0.012616246984476753,False,
Trash(in bundles),51_70AI(in mm),,-0.012616246984476753,False,
Trash(in bundles),71_105DRain(in mm),,0.00680952964171,False,
Trash(in bundles),71_105DAI(in mm),,-0.00680952964158525,False,
Trash(in bundles),Min temp_D1_D30,,0.005517424994486214,False,
Trash(in bundles),Max temp_D1_D30,,-0.018905794316816448,False,
Trash(in bundles),Min temp_D31_D60,,-0.0024215318907226543,False,
Trash(in bundles),Max temp_D31_D60,,-0.005819219906158729,False,
Trash(in bundles),Min temp_D61_D90,,0.004830532866369297,False,
Trash(in bundles),Max temp_D61_D90,,0.0018915231125781256,False,
Trash(in bundles),Min temp_D91_D120,,-0.015904119702181762,False,
Trash(in bundles),Max temp_D91_D120,,0.010714466922622908,False,
Trash(in bundles),Inst Wind Speed_D1_D30(in Knots),,0.023416154655010353,False,
Trash(in bundles),Inst Wind Speed_D31_D60(in Knots),,-0.002203711216405419,False,
Trash(in bundles),Inst Wind Speed_D61_D90(in Knots),,0.029455372018856976,False,
Trash(in bundles),Inst Wind Speed_D91_D120(in Knots),,-0.0034409544205964153,False,
Trash(in bundles),Relative Humidity_D1_D30,,-0.015672225547404415,False,
Trash(in bundles),Relative Humidity_D31_D60,,-0.006722982638222516,False,
Trash(in bundles),Relative Humidity_D61_D90,,-0.0048768469009153196,False,
Trash(in bundles),Relative Humidity_D91_D120,,0.0070257496422032805,False,
Trash(in bundles),Trash(in bundles),,1.0,False,
Paddy yield(in Kg),Hectares,,0.9943389943679954,False,
Paddy yield(in Kg),Seedrate(in Kg),,0.9943389943679946,False,
Paddy yield(in Kg),LP_Mainfield(in Tonnes),,0.9943389943679946,False,
Paddy yield(in Kg),Nursery area (Cents),,0.9943389943679947,False,
Paddy yield(in Kg),LP_nurseryarea(in Tonnes),,0.9943389943679954,False,
Paddy yield(in Kg),DAP_20days,,0.9943389943679947,False,
Paddy yield(in Kg),Weed28D_thiobencarb,,0.9943389943679954,False,
Paddy yield(in Kg),Urea_40Days,,0.9943389943679958,False,
Paddy yield(in Kg),Potassh_50Days,,0.994338994367994,False,
Paddy yield(in Kg),Micronutrients_70Days,,0.9943389943679953,False,
Paddy yield(in Kg),Pest_60Day(in ml),,0.9943389943679959,False,
Paddy yield(in Kg),30DRain( in mm),,-0.008338366807543244,False,
Paddy yield(in Kg),30DAI(in mm),,0.008338366807543244,False,
Paddy yield(in Kg),30_50DRain( in mm),,0.003828376550996581,False,
Paddy yield(in Kg),30_50DAI(in mm),,-0.0038283765512257322,False,
Paddy yield(in Kg),51_70DRain(in mm),,0.011914750366079056,False,
Paddy yield(in Kg),51_70AI(in mm),,-0.011914750366079056,False,
Paddy yield(in Kg),71_105DRain(in mm),,0.0038283765511243567,False,
Paddy yield(in Kg),71_105DAI(in mm),,-0.003828376550996581,False,
Paddy yield(in Kg),Min temp_D1_D30,,0.01354371646782507,False,
Paddy yield(in Kg),Max temp_D1_D30,,-0.019034692634455518,False,
Paddy yield(in Kg),Min temp_D31_D60,,-0.00071621399965832,False,
Paddy yield(in Kg),Max temp_D31_D60,,-0.0153104334237986,False,
Paddy yield(in Kg),Min temp_D61_D90,,0.011365298777949102,False,
Paddy yield(in Kg),Max temp_D61_D90,,0.013975571564418426,False,
Paddy yield(in Kg),Min temp_D91_D120,,-0.005485154017276166,False,
Paddy yield(in Kg),Max temp_D91_D120,,0.019639639283651904,False,
Paddy yield(in Kg),Inst Wind Speed_D1_D30(in Knots),,0.020394922187326383,False,
Paddy yield(in Kg),Inst Wind Speed_D31_D60(in Knots),,0.010461308904795397,False,
Paddy yield(in Kg),Inst Wind Speed_D61_D90(in Knots),,0.02539112917520095,False,
Paddy yield(in Kg),Inst Wind Speed_D91_D120(in Knots),,0.011587550869482828,False,
Paddy yield(in Kg),Relative Humidity_D1_D30,,-0.018200846166354877,False,
Paddy yield(in Kg),Relative Humidity_D31_D60,,-0.005645448873882828,False,
Paddy yield(in Kg),Relative Humidity_D61_D90,,-0.0017651840180937495,False,
Paddy yield(in Kg),Relative Humidity_D91_D120,,-0.002284914389248037,False,
Paddy yield(in Kg),Trash(in bundles),,0.9574530982411764,False,
Paddy yield(in Kg),Paddy yield(in Kg),,1.0,False,
Paddy yield_per_hectare(in Kg),Hectares,,0.5948777893494319,False,
Paddy yield_per_hectare(in Kg),Seedrate(in Kg),,0.594877789349432,False,
Paddy yield_per_hectare(in Kg),LP_Mainfield(in Tonnes),,0.594877789349432,False,
Paddy yield_per_hectare(in Kg),Nursery area (Cents),,0.5948777893494329,False,
Paddy yield_per_hectare(in Kg),LP_nurseryarea(in Tonnes),,0.5948777893494319,False,
Paddy yield_per_hectare(in Kg),DAP_20days,,0.5948777893494329,False,
Paddy yield_per_hectare(in Kg),Weed28D_thiobencarb,,0.5948777893494319,False,
Paddy yield_per_hectare(in Kg),Urea_40Days,,0.5948777893494331,False,
Paddy yield_per_hectare(in Kg),Potassh_50Days,,0.5948777893494311,False,
Paddy yield_per_hectare(in Kg),Micronutrients_70Days,,0.5948777893494325,False,
Paddy yield_per_hectare(in Kg),Pest_60Day(in ml),,0.594877789349433,False,
Paddy yield_per_hectare(in Kg),30DRain( in mm),,-0.02055695903006887,False,
Paddy yield_per_hectare(in Kg),30DAI(in mm),,0.02055695903006887,False,
Paddy yield_per_hectare(in Kg),30_50DRain( in mm),,-0.006550946117472172,False,
Paddy yield_per_hectare(in Kg),30_50DAI(in mm),,0.006550946117356489,False,
Paddy yield_per_hectare(in Kg),51_70DRain(in mm),,0.0040525575923967844,False,
Paddy yield_per_hectare(in Kg),51_70AI(in mm),,-0.0040525575923967844,False,
Paddy yield_per_hectare(in Kg),71_105DRain(in mm),,-0.0065509461174084824,False,
Paddy yield_per_hectare(in Kg),71_105DAI(in mm),,0.006550946117472172,False,
Paddy yield_per_hectare(in Kg),Min temp_D1_D30,,0.017629873698204044,False,
Paddy yield_per_hectare(in Kg),Max temp_D1_D30,,-0.028714176901982854,False,
Paddy yield_per_hectare(in Kg),Min temp_D31_D60,,0.004584039088095453,False,
Paddy yield_per_hectare(in Kg),Max temp_D31_D60,,-0.007958464284252266,False,
Paddy yield_per_hectare(in Kg),Min temp_D61_D90,,0.016421328888260582,False,
Paddy yield_per_hectare(in Kg),Max temp_D61_D90,,0.027326917445718992,False,
Paddy yield_per_hectare(in Kg),Min temp_D91_D120,,-0.007786655055625355,False,
Paddy yield_per_hectare(in Kg),Max temp_D91_D120,,0.015613708574249319,False,
Paddy yield_per_hectare(in Kg),Inst Wind Speed_D1_D30(in Knots),,0.030732638379801606,False,
Paddy yield_per_hectare(in Kg),Inst Wind Speed_D31_D60(in Knots),,0.00413372148608964,False,
Paddy yield_per_hectare(in Kg),Inst Wind Speed_D61_D90(in Knots),,0.027924277454097347,False,
Paddy yield_per_hectare(in Kg),Inst Wind Speed_D91_D120(in Knots),,0.00998441224629505,False,
Paddy yield_per_hectare(in Kg),Relative Humidity_D1_D30,,-0.015731438075772645,False,
Paddy yield_per_hectare(in Kg),Relative Humidity_D31_D60,,0.0014084662551313778,False,
Paddy yield_per_hectare(in Kg),Relative Humidity_D61_D90,,-0.0029652441766952076,False,
Paddy yield_per_hectare(in Kg),Relative Humidity_D91_D120,,-0.0007347273405419302,False,
Paddy yield_per_hectare(in Kg),Trash(in bundles),,0.5500974099968432,False,
Paddy yield_per_hectare(in Kg),Paddy yield(in Kg),,0.6725842903611888,False,
Paddy yield_per_hectare(in Kg),Paddy yield_per_hectare(in Kg),,1.0,False,
